"02-05-2024 21:30:00",18168,12.16,51.31,3.815,0.0,517.2
"02-05-2024 21:35:00",18169,12.16,51.23,3.957,0.0,516.9
"02-05-2024 21:40:00",18170,12.14,51.31,3.96,0.0,516.6
"02-05-2024 21:45:00",18171,12.13,51.0,3.73,0.0,516.3
"02-05-2024 21:50:00",18172,12.32,51.02,3.429,0.0,516.2
"02-05-2024 21:55:00",18173,12.3,51.16,3.199,0.0,516.1
"02-05-2024 22:00:00",18174,12.31,51.17,3.015,0.0,516.1
"02-05-2024 22:05:00",18175,12.12,50.96,2.845,0.0,516.3
"02-05-2024 22:10:00",18176,12.09,51.01,3.144,0.0,516.4
"02-05-2024 22:15:00",18177,12.09,50.93,2.888,0.0,516.7
"02-05-2024 22:20:00",18178,12.08,51.01,2.72,0.0,516.8
"02-05-2024 22:25:00",18179,12.07,50.65,2.501,0.0,516.8
"02-05-2024 22:30:00",18180,12.07,50.58,2.69,0.0,516.9
"02-05-2024 22:35:00",18181,12.05,50.54,2.66,0.0,516.9
"02-05-2024 22:40:00",18182,12.04,50.63,2.579,0.0,517.0
"02-05-2024 22:45:00",18183,12.05,51.03,2.48,0.0,517.0
"02-05-2024 22:50:00",18184,12.04,51.37,2.298,0.0,517.3
"02-05-2024 22:55:00",18185,12.03,51.35,2.471,0.0,517.4
"02-05-2024 23:00:00",18186,12.03,51.33,2.646,0.0,517.2
"02-05-2024 23:05:00",18187,12.0,51.01,2.521,0.0,517.5
"02-05-2024 23:10:00",18188,12.0,51.16,2.401,0.0,517.8
"02-05-2024 23:15:00",18189,11.98,51.15,2.449,0.0,518.0
"02-05-2024 23:20:00",18190,11.95,51.34,2.297,0.0,518.1
"02-05-2024 23:25:00",18191,11.95,50.75,2.418,0.0,518.4
"02-05-2024 23:30:00",18192,11.94,50.81,2.487,0.0,518.4
"02-05-2024 23:35:00",18193,11.94,50.42,2.929,0.0,518.5
"02-05-2024 23:40:00",18194,11.91,50.64,2.902,0.0,518.4
"02-05-2024 23:45:00",18195,11.89,50.68,2.848,0.0,518.6
"02-05-2024 23:50:00",18196,11.87,51.09,3.176,0.0,519.7
"02-05-2024 23:55:00",18197,11.85,50.89,3.136,0.0,520.7
"03-05-2024 00:00:00",18198,12.13,50.76,2.848,0.0,521.4
"03-05-2024 00:05:00",18199,11.79,50.33,2.237,0.0,521.4
"03-05-2024 00:10:00",18200,11.72,50.5,2.072,0.0,521.6
"03-05-2024 00:15:00",18201,12.01,50.16,1.923,0.0,522.0
"03-05-2024 00:20:00",18202,11.52,50.35,1.847,0.0,522.7
"03-05-2024 00:25:00",18203,10.98,50.45,1.685,0.0,522.1
"03-05-2024 00:30:00",18204,10.87,39.61,1.555,0.0,495.7
"03-05-2024 00:35:00",18205,10.39,39.89,1.456,0.0,500.7
"03-05-2024 00:40:00",18206,10.07,45.24,1.795,0.0,356.8
"03-05-2024 00:45:00",18207,9.65,39.48,2.094,0.0,439.2
"03-05-2024 00:50:00",18208,9.23,45.81,2.245,0.0,0.0
"03-05-2024 00:55:00",18209,8.94,45.32,1.69,0.0,357.3
"03-05-2024 09:05:00",18210,10.7,30.48,3.583,0.0,520.1
"03-05-2024 09:10:00",18211,12.79,36.21,4.306,0.0,548.0
"03-05-2024 09:15:00",18212,13.15,35.85,5.103,0.0,558.8
"03-05-2024 09:20:00",18213,13.18,35.58,5.842,0.0,560.8
"03-05-2024 09:25:00",18214,13.18,34.86,6.737,0.0,563.2
"03-05-2024 09:30:00",18215,13.15,34.39,7.577,0.0,561.7
"03-05-2024 09:35:00",18216,13.17,33.34,7.825,0.0,561.9
"03-05-2024 09:40:00",18217,13.33,32.66,8.07,0.0,566.5
"03-05-2024 09:45:00",18218,13.35,32.16,8.19,0.0,576.9
"03-05-2024 09:50:00",18219,13.34,34.94,8.56,0.0,584.4
"03-05-2024 09:55:00",18220,13.19,35.17,9.3,0.0,589.2
"03-05-2024 10:00:00",18221,13.2,35.01,8.72,0.0,591.3
"03-05-2024 10:05:00",18222,13.21,34.76,9.46,0.0,595.6
"03-05-2024 10:10:00",18223,13.21,34.21,8.96,0.0,596.3
"03-05-2024 10:15:00",18224,13.22,34.32,8.19,0.0,593.6
"03-05-2024 10:20:00",18225,13.22,34.37,8.54,0.0,591.5
"03-05-2024 10:25:00",18226,13.23,34.2,8.76,0.0,590.2
"03-05-2024 10:30:00",18227,13.25,33.77,9.25,0.0,595.3
"03-05-2024 10:35:00",18228,13.25,33.56,10.25,0.0,593.1
"03-05-2024 10:40:00",18229,13.26,32.99,9.99,0.0,588.0
"03-05-2024 10:45:00",18230,13.26,32.26,9.14,0.0,585.3
"03-05-2024 10:50:00",18231,13.27,32.45,8.81,0.0,587.9
"03-05-2024 10:55:00",18232,13.13,32.16,8.74,0.0,586.5
"03-05-2024 11:00:00",18233,13.28,32.17,8.69,0.0,580.6
"03-05-2024 11:05:00",18234,13.28,32.07,8.71,0.0,582.1
"03-05-2024 11:10:00",18235,13.3,31.78,8.97,0.0,579.8
"03-05-2024 11:15:00",18236,13.3,31.92,8.95,0.0,568.2
"03-05-2024 11:20:00",18237,13.3,31.55,8.97,0.0,559.3
"03-05-2024 11:25:00",18238,13.32,31.7,9.14,0.0,555.1
"03-05-2024 11:30:00",18239,13.32,31.63,9.43,0.0,552.4
"03-05-2024 11:35:00",18240,13.32,31.64,9.43,0.0,550.0
"03-05-2024 11:40:00",18241,13.33,31.46,9.68,0.0,548.2
"03-05-2024 11:45:00",18242,13.35,31.51,10.27,0.0,546.6
"03-05-2024 11:50:00",18243,13.36,31.38,10.14,0.0,545.8
"03-05-2024 11:55:00",18244,13.35,31.14,10.21,0.0,545.6
"03-05-2024 12:00:00",18245,13.49,31.25,10.04,0.0,545.4
"03-05-2024 12:05:00",18246,13.37,31.26,10.36,0.0,546.1
"03-05-2024 12:10:00",18247,13.35,31.04,10.8,0.0,544.6
"03-05-2024 12:15:00",18248,13.36,31.54,10.62,0.0,544.7
"03-05-2024 12:20:00",18249,13.38,31.1,10.44,0.0,545.7
"03-05-2024 12:25:00",18250,13.22,31.5,10.88,0.0,547.7
"03-05-2024 12:30:00",18251,13.08,31.23,10.16,0.0,546.5
"03-05-2024 12:35:00",18252,12.99,31.29,9.75,0.0,545.8
"03-05-2024 12:40:00",18253,12.96,31.47,9.83,0.0,545.4
"03-05-2024 12:45:00",18254,12.98,31.42,9.65,0.0,544.8
"03-05-2024 12:50:00",18255,12.96,31.76,9.84,0.0,544.4
"03-05-2024 12:55:00",18256,12.96,31.69,9.78,0.0,543.6
"03-05-2024 13:00:00",18257,12.94,31.9,9.91,0.0,543.8
"03-05-2024 13:05:00",18258,12.95,31.48,10.41,0.0,544.7
"03-05-2024 13:10:00",18259,12.97,31.68,12.22,0.0,545.6
"03-05-2024 13:15:00",18260,12.96,31.72,12.57,0.0,546.1
"03-05-2024 13:20:00",18261,12.94,31.81,12.51,0.0,546.1
"03-05-2024 13:25:00",18262,12.95,32.05,11.7,0.0,544.7
"03-05-2024 13:30:00",18263,12.96,32.4,12.7,0.0,544.2
"03-05-2024 13:35:00",18264,13.07,32.17,12.9,0.0,543.7
"03-05-2024 13:40:00",18265,12.97,32.15,12.74,0.0,542.7
"03-05-2024 13:45:00",18266,12.97,31.89,12.94,0.0,542.3
"03-05-2024 13:50:00",18267,12.94,31.92,12.93,0.0,542.1
"03-05-2024 13:55:00",18268,12.94,31.63,12.84,0.0,541.7
"03-05-2024 14:00:00",18269,12.92,31.8,12.59,0.0,541.7
"03-05-2024 14:05:00",18270,12.89,31.69,12.29,0.0,542.1
"03-05-2024 14:10:00",18271,13.0,31.34,10.33,0.0,542.3
"03-05-2024 14:15:00",18272,12.9,31.41,9.68,0.0,542.3
"03-05-2024 14:20:00",18273,12.9,31.55,9.57,0.0,542.3
"03-05-2024 14:25:00",18274,12.89,31.52,9.34,0.0,542.1
"03-05-2024 14:30:00",18275,12.85,31.71,9.43,0.0,542.4
"03-05-2024 14:35:00",18276,12.93,31.71,9.54,0.0,542.5
"03-05-2024 14:40:00",18277,13.02,31.73,9.78,0.0,542.6
"03-05-2024 14:45:00",18278,12.92,31.71,9.55,0.0,542.2
"03-05-2024 14:50:00",18279,12.98,31.92,9.89,0.0,543.4
"03-05-2024 14:55:00",18280,12.93,31.92,10.68,0.0,544.3
"03-05-2024 15:00:00",18281,13.09,31.63,12.51,0.0,544.9
"03-05-2024 15:05:00",18282,13.01,31.9,13.2,0.0,545.1
"03-05-2024 15:10:00",18283,12.93,31.89,10.82,0.0,544.7
"03-05-2024 15:15:00",18284,12.9,31.75,9.88,0.0,544.8
"03-05-2024 15:20:00",18285,12.9,31.56,9.54,0.0,545.0
"03-05-2024 15:25:00",18286,12.94,31.81,11.32,0.0,545.2
"03-05-2024 15:30:00",18287,12.83,33.11,12.35,0.0,544.7
"03-05-2024 15:35:00",18288,12.82,33.9,12.33,0.0,544.2
"03-05-2024 15:40:00",18289,12.8,35.86,12.24,0.0,544.2
"03-05-2024 15:45:00",18290,12.8,36.57,12.22,0.0,544.2
"03-05-2024 15:50:00",18291,12.77,37.31,11.74,0.0,544.6
"03-05-2024 15:55:00",18292,12.86,38.6,11.3,0.0,545.2
"03-05-2024 16:00:00",18293,12.86,38.87,9.68,0.0,546.0
"03-05-2024 16:05:00",18294,12.75,39.0,8.7,0.0,546.6
"03-05-2024 16:10:00",18295,12.75,38.17,8.58,0.0,547.2
"03-05-2024 16:15:00",18296,12.75,38.06,8.51,0.0,548.5
"03-05-2024 16:20:00",18297,12.75,38.04,8.34,0.0,549.4
"03-05-2024 16:25:00",18298,12.77,38.71,7.9,0.0,549.3
"03-05-2024 16:30:00",18299,12.74,39.04,7.809,0.0,549.0
"03-05-2024 16:35:00",18300,12.74,36.38,7.652,0.0,549.0
"03-05-2024 16:40:00",18301,12.74,35.52,7.342,0.0,548.9
"03-05-2024 16:45:00",18302,12.72,35.9,7.098,0.0,546.8
"03-05-2024 16:50:00",18303,12.72,36.09,7.156,0.0,544.6
"03-05-2024 17:00:00",18305,12.7,40.8,7.025,0.0,544.8
"03-05-2024 17:05:00",18306,12.69,40.71,6.86,0.0,545.2
"03-05-2024 17:10:00",18307,12.7,40.63,6.606,0.0,545.4
"03-05-2024 17:15:00",18308,12.68,40.88,6.478,0.0,545.2
"03-05-2024 17:20:00",18309,12.69,41.15,6.233,0.0,545.0
"03-05-2024 17:25:00",18310,12.67,41.42,6.125,0.0,545.5
"03-05-2024 17:30:00",18311,12.67,41.7,6.019,0.0,545.6
"03-05-2024 17:35:00",18312,12.66,42.03,5.84,0.0,545.6
"03-05-2024 17:40:00",18313,12.66,41.92,5.692,0.0,545.5
"03-05-2024 17:45:00",18314,12.66,41.74,5.638,0.0,545.1
"03-05-2024 17:50:00",18315,12.64,41.93,5.535,0.0,545.6
"03-05-2024 17:55:00",18316,12.65,41.94,5.445,0.0,545.9
"03-05-2024 18:00:00",18317,12.64,41.93,5.341,0.0,546.0
"03-05-2024 18:05:00",18318,12.65,42.39,5.223,0.0,545.9
"03-05-2024 18:10:00",18319,12.64,42.83,5.124,0.0,545.9
"03-05-2024 18:15:00",18320,12.74,43.51,4.911,0.0,545.6
"03-05-2024 18:20:00",18321,12.64,43.23,4.739,0.0,545.2
"03-05-2024 18:25:00",18322,12.63,43.0,4.804,0.0,545.9
"03-05-2024 18:30:00",18323,12.62,43.15,4.909,0.0,547.3
"03-05-2024 18:35:00",18324,12.63,42.65,4.952,0.0,546.4
"03-05-2024 18:40:00",18325,12.62,42.95,4.926,0.0,546.6
"03-05-2024 18:45:00",18326,12.62,42.54,4.7,0.0,546.2
"03-05-2024 18:50:00",18327,12.61,42.82,4.72,0.0,546.1
"03-05-2024 18:55:00",18328,12.61,42.58,4.636,0.0,545.8
"03-05-2024 19:00:00",18329,12.71,42.46,4.877,0.0,546.1
"03-05-2024 19:05:00",18330,12.6,42.35,4.831,0.0,545.9
"03-05-2024 19:10:00",18331,12.59,42.48,4.685,0.0,545.3
"03-05-2024 19:20:00",18333,12.58,42.37,4.505,0.0,545.1
"03-05-2024 19:25:00",18334,12.58,42.46,4.575,0.0,545.5
"03-05-2024 19:30:00",18335,12.58,42.18,4.784,0.0,546.3
"03-05-2024 19:35:00",18336,12.69,42.51,4.964,0.0,546.3
"03-05-2024 19:40:00",18337,12.57,42.33,4.701,0.0,546.2
"03-05-2024 19:45:00",18338,12.57,42.1,4.549,0.0,545.8
"03-05-2024 19:50:00",18339,12.68,42.19,4.571,0.0,545.6
"03-05-2024 19:55:00",18340,12.57,42.26,4.525,0.0,545.4
"03-05-2024 20:00:00",18341,12.56,42.44,4.419,0.0,546.4
"03-05-2024 20:05:00",18342,12.56,42.73,4.257,0.0,546.2
"03-05-2024 20:10:00",18343,12.55,42.11,4.258,0.0,545.6
"03-05-2024 20:15:00",18344,12.55,42.56,4.425,0.0,545.4
"03-05-2024 20:20:00",18345,12.55,42.14,4.467,0.0,544.7
"03-05-2024 20:25:00",18346,12.55,42.28,4.395,0.0,544.6
"03-05-2024 20:30:00",18347,12.54,42.45,4.32,0.0,544.5
"03-05-2024 20:35:00",18348,12.54,42.68,4.233,0.0,544.9
"03-05-2024 20:40:00",18349,12.53,42.32,4.373,0.0,545.3
"03-05-2024 20:45:00",18350,12.54,42.32,4.355,0.0,545.5
"03-05-2024 20:50:00",18351,12.54,44.76,4.426,0.0,545.4
"03-05-2024 20:55:00",18352,12.54,50.32,4.264,0.0,542.1
"03-05-2024 21:00:00",18353,12.54,50.27,4.219,0.0,538.4
"03-05-2024 21:05:00",18354,12.52,50.26,3.823,0.0,535.1
"03-05-2024 21:10:00",18355,12.53,50.53,3.76,0.0,532.8
"03-05-2024 21:15:00",18356,12.52,50.15,3.813,0.0,530.8
"03-05-2024 21:20:00",18357,12.52,50.39,3.812,0.0,530.1
"03-05-2024 21:25:00",18358,12.62,50.58,3.924,0.0,530.6
"03-05-2024 21:30:00",18359,12.63,50.65,3.983,0.0,529.1
"03-05-2024 21:35:00",18360,12.5,50.71,4.007,0.0,528.7
"03-05-2024 21:40:00",18361,12.51,50.86,3.998,0.0,528.5
"03-05-2024 21:45:00",18362,12.6,50.3,4.358,0.0,528.3
"03-05-2024 21:50:00",18363,12.5,50.51,5.714,0.0,528.2
"03-05-2024 21:55:00",18364,12.61,50.27,4.442,0.0,528.1
"03-05-2024 22:00:00",18365,12.61,50.2,4.844,0.0,528.3
"03-05-2024 22:05:00",18366,12.6,50.2,5.255,0.0,528.4
"03-05-2024 22:10:00",18367,12.49,50.37,5.132,0.0,528.6
"03-05-2024 22:15:00",18368,12.49,50.13,4.491,0.0,528.3
"03-05-2024 22:20:00",18369,12.49,50.31,4.48,0.0,528.2
"03-05-2024 22:25:00",18370,12.48,50.54,4.877,0.0,528.1
"03-05-2024 22:30:00",18371,12.48,50.45,4.651,0.0,528.2
"03-05-2024 22:35:00",18372,12.59,50.47,4.504,0.0,528.3
"03-05-2024 22:40:00",18373,12.48,50.34,4.245,0.0,528.1
"03-05-2024 22:45:00",18374,12.48,50.63,4.089,0.0,528.1
"03-05-2024 22:50:00",18375,12.47,50.57,4.105,0.0,528.1
"03-05-2024 22:55:00",18376,12.47,50.81,4.103,0.0,528.0
"03-05-2024 23:00:00",18377,12.46,50.85,4.082,0.0,528.4
"03-05-2024 23:05:00",18378,12.46,50.54,4.08,0.0,528.1
"03-05-2024 23:10:00",18379,12.47,50.84,4.212,0.0,528.2
"03-05-2024 23:15:00",18380,12.46,50.61,4.436,0.0,529.6
"03-05-2024 23:20:00",18381,12.46,50.44,7.198,0.0,529.3
"03-05-2024 23:25:00",18382,12.46,50.44,9.81,0.0,528.6
"03-05-2024 23:30:00",18383,12.45,50.48,10.09,0.0,529.1
"03-05-2024 23:35:00",18384,12.45,50.83,10.68,0.0,529.2
"03-05-2024 23:40:00",18385,12.55,50.55,11.33,0.0,528.6
"03-05-2024 23:45:00",18386,12.44,50.81,11.32,0.0,528.6
"03-05-2024 23:50:00",18387,12.55,49.99,11.45,0.0,528.7
"03-05-2024 23:55:00",18388,12.44,50.17,11.17,0.0,529.1
"04-05-2024 00:00:00",18389,12.44,50.31,11.47,0.0,528.8
"04-05-2024 00:05:00",18390,12.44,50.23,11.48,0.0,529.1
"04-05-2024 00:10:00",18391,12.43,49.79,12.01,0.0,529.0
"04-05-2024 00:15:00",18392,12.55,50.24,12.04,0.0,528.5
"04-05-2024 00:20:00",18393,12.42,50.33,12.33,0.0,528.2
"04-05-2024 00:25:00",18394,12.42,50.65,12.24,0.0,528.2
"04-05-2024 00:30:00",18395,12.54,49.98,12.37,0.0,528.3
"04-05-2024 00:35:00",18396,12.43,50.12,12.5,0.0,528.5
"04-05-2024 00:40:00",18397,12.42,49.69,12.27,0.0,529.5
"04-05-2024 00:45:00",18398,12.41,49.95,12.07,0.0,529.1
"04-05-2024 00:50:00",18399,12.41,49.91,11.81,0.0,528.9
"04-05-2024 00:55:00",18400,12.41,50.06,11.52,0.0,528.6
"04-05-2024 01:00:00",18401,12.41,49.84,11.21,0.0,528.6
"04-05-2024 01:05:00",18402,12.4,50.0,11.58,0.0,528.3
"04-05-2024 01:10:00",18403,12.39,49.96,11.57,0.0,528.4
"04-05-2024 01:15:00",18404,12.4,50.28,11.85,0.0,529.3
"04-05-2024 01:20:00",18405,12.39,50.07,11.98,0.0,529.3
"04-05-2024 01:25:00",18406,12.52,49.96,10.89,0.0,528.2
"04-05-2024 01:30:00",18407,12.38,50.43,7.385,0.0,528.0
"04-05-2024 01:35:00",18408,12.39,50.14,8.23,0.0,528.0
"04-05-2024 01:40:00",18409,12.37,50.23,8.34,0.0,528.1
"04-05-2024 01:45:00",18410,12.37,49.95,6.685,0.0,528.2
"04-05-2024 01:50:00",18411,12.37,50.0,6.012,0.0,528.0
"04-05-2024 01:55:00",18412,12.36,50.09,5.595,0.0,528.4
"04-05-2024 02:00:00",18413,12.38,49.99,5.754,0.0,528.7
"04-05-2024 02:05:00",18414,12.37,49.83,5.526,0.0,529.3
"04-05-2024 02:10:00",18415,12.37,49.52,5.255,0.0,529.5
"04-05-2024 02:15:00",18416,12.49,49.68,5.654,0.0,529.9
"04-05-2024 02:20:00",18417,12.36,49.42,5.413,0.0,530.1
"04-05-2024 02:25:00",18418,12.36,49.33,5.249,0.0,530.8
"04-05-2024 02:30:00",18419,12.35,49.02,5.134,0.0,531.5
"04-05-2024 02:35:00",18420,12.34,49.27,5.011,0.0,532.3
"04-05-2024 02:40:00",18421,12.34,49.73,5.327,0.0,533.2
"04-05-2024 02:45:00",18422,12.35,49.8,5.389,0.0,534.0
"04-05-2024 02:50:00",18423,12.33,49.5,5.167,0.0,535.0
"04-05-2024 02:55:00",18424,12.34,48.74,5.26,0.0,537.4
"04-05-2024 03:00:00",18425,12.45,48.31,5.302,0.0,538.4
"04-05-2024 03:05:00",18426,12.47,47.8,5.283,0.0,540.2
"04-05-2024 03:10:00",18427,12.32,46.76,5.208,0.0,542.5
"04-05-2024 03:15:00",18428,12.33,45.95,5.266,0.0,543.2
"04-05-2024 03:20:00",18429,12.45,45.11,4.787,0.0,542.3
"04-05-2024 03:25:00",18430,12.32,43.47,4.674,0.0,541.6
"04-05-2024 03:30:00",18431,12.45,39.64,4.939,0.0,539.4
"04-05-2024 03:35:00",18432,12.3,38.5,5.236,0.0,539.3
"04-05-2024 03:40:00",18433,12.44,37.7,4.918,0.0,540.0
"04-05-2024 03:45:00",18434,12.31,37.38,4.82,0.0,541.7
"04-05-2024 03:50:00",18435,12.3,36.85,4.462,0.0,541.6
"04-05-2024 03:55:00",18436,12.29,36.51,4.277,0.0,540.0
"04-05-2024 04:00:00",18437,12.28,36.48,4.255,0.0,539.7
"04-05-2024 04:05:00",18438,12.29,35.87,4.467,0.0,539.2
"04-05-2024 04:10:00",18439,12.43,35.92,4.359,0.0,539.3
"04-05-2024 04:15:00",18440,12.29,35.83,4.581,0.0,540.5
"04-05-2024 04:20:00",18441,12.28,36.0,4.575,0.0,540.8
"04-05-2024 04:25:00",18442,12.28,35.63,4.625,0.0,541.0
"04-05-2024 04:30:00",18443,12.27,35.26,4.974,0.0,539.3
"04-05-2024 04:35:00",18444,12.27,34.66,4.763,0.0,538.3
"04-05-2024 04:40:00",18445,12.27,34.01,4.192,0.0,537.2
"04-05-2024 04:45:00",18446,12.27,33.67,4.26,0.0,536.4
"04-05-2024 04:50:00",18447,12.25,33.0,4.105,0.0,535.5
"04-05-2024 04:55:00",18448,12.39,32.59,3.984,0.0,534.9
"04-05-2024 05:00:00",18449,12.4,32.16,4.195,0.0,535.2
